Epoch [34/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2.0000000000000003e-06
Epoch [35/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2.0000000000000003e-06
Epoch [36/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 2.0000000000000003e-06
Epoch [37/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [38/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [39/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Validation Epoch [40/4000] Average Loss: 3.6909	Average Accuracy: 36.47%	Average Precision: 0.3647	Average Recall: 0.3647	Average F1 Macro: 0.5628	Average F1 Micro: 0.0000	
Epoch [41/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [42/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [43/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [44/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [45/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [46/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [47/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [48/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [49/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [50/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [51/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [52/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [53/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [54/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [55/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [56/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [57/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [58/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Epoch [59/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
Validation Epoch [60/4000] Average Loss: 3.6909	Average Accuracy: 36.47%	Average Precision: 0.3647	Average Recall: 0.3647	Average F1 Macro: 0.5628	Average F1 Micro: 0.0000	
Epoch [61/4000] Average train Loss: 3.6910	Average Accuracy: 36.46%	Average Precision: 0.3646	Average Recall: 0.3646	Average F1 Macro: 0.4332	Average F1 Micro: 0.0000	Learning rate: 1e-06
